"fecha_vigencia","precio","provincia","localidad","direccion"
"03/01/2024",775,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"03/01/2024",775,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"03/05/2024",981,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"03/05/2024",981,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"04/06/2024",1022,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"04/06/2024",1022,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"08/12/2023",446,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"08/12/2023",446,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"13/12/2023",613,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"13/12/2023",613,"BUENOS AIRES","FLORENCIO VARELA","AV. EVA PERON 7501"
"01/02/2024",871,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/02/2024",871,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/04/2024",1002,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/04/2024",1002,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/05/2024",1042,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/05/2024",1042,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/06/2024",1085,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/06/2024",1085,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/07/2024",1118,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/07/2024",1118,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"02/03/2024",957,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"02/03/2024",957,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"03/01/2024",818,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"03/01/2024",818,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"03/05/2024",1043,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"03/05/2024",1043,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"04/06/2024",1086,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"04/06/2024",1086,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"08/02/2024",890,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"08/02/2024",890,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"08/12/2023",468,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"08/12/2023",468,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"13/12/2023",649,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"13/12/2023",649,"BUENOS AIRES","MAR DEL PLATA","AV COLON 4098"
"01/02/2024",832,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/02/2024",832,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/04/2024",937,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/04/2024",937,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/05/2024",974,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/05/2024",974,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/06/2024",1013,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/06/2024",1013,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/07/2024",1044,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/07/2024",1044,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"02/03/2024",895,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"02/03/2024",895,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"03/01/2024",775,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"03/01/2024",775,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"04/01/2024",783,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"04/01/2024",783,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"04/06/2024",1014,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"04/06/2024",1014,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"08/12/2023",454,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"08/12/2023",454,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"13/12/2023",622,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"13/12/2023",622,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"19/01/2024",774,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"19/01/2024",774,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"20/01/2024",782,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"20/01/2024",782,"BUENOS AIRES","GRAL. PACHECO","AV. PRESIDENTE PERON 3602"
"01/02/2024",825,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/02/2024",825,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/04/2024",953,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/04/2024",953,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/05/2024",991,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/05/2024",991,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/06/2024",1031,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/06/2024",1031,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/07/2024",1064,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/07/2024",1064,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"02/02/2024",846,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"02/02/2024",846,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"02/03/2024",910,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"02/03/2024",910,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"03/01/2024",775,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"03/01/2024",775,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"04/06/2024",1033,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"04/06/2024",1033,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"08/12/2023",447,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"08/12/2023",447,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"13/12/2023",613,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"13/12/2023",613,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"14/03/2024",909,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"14/03/2024",909,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"15/03/2024",910,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"15/03/2024",910,"BUENOS AIRES","DEL VISO","RUTA 26 Y PANAMERICANA ACCESO PILAR"
"01/02/2024",858,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/02/2024",858,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/04/2024",966,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/04/2024",966,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/05/2024",1005,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/05/2024",1005,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/06/2024",1046,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/06/2024",1046,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/07/2024",1077,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/07/2024",1077,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"02/03/2024",923,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"02/03/2024",923,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"03/01/2024",806,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"03/01/2024",806,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"08/12/2023",470,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"08/12/2023",470,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"13/12/2023",639,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"13/12/2023",639,"CORRIENTES","ESQUINA","RUTA NAC.12 ACCESO NORTE ESQUINA - QUINTA Nº 4"
"01/02/2024",858,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/02/2024",858,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/04/2024",966,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/04/2024",966,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/05/2024",1005,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/05/2024",1005,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/06/2024",1046,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/06/2024",1046,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/07/2024",1077,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/07/2024",1077,"CORRIENTES","ESQUINA","SANTA RITA 375"
"02/03/2024",923,"CORRIENTES","ESQUINA","SANTA RITA 375"
"02/03/2024",923,"CORRIENTES","ESQUINA","SANTA RITA 375"
"03/01/2024",806,"CORRIENTES","ESQUINA","SANTA RITA 375"
"03/01/2024",806,"CORRIENTES","ESQUINA","SANTA RITA 375"
"08/12/2023",470,"CORRIENTES","ESQUINA","SANTA RITA 375"
"08/12/2023",470,"CORRIENTES","ESQUINA","SANTA RITA 375"
"13/12/2023",639,"CORRIENTES","ESQUINA","SANTA RITA 375"
"13/12/2023",639,"CORRIENTES","ESQUINA","SANTA RITA 375"
"01/02/2024",871,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/02/2024",871,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/04/2024",981,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/04/2024",981,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/05/2024",1020,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/05/2024",1020,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/06/2024",1061,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/06/2024",1061,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/07/2024",1093,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/07/2024",1093,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"02/03/2024",937,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"02/03/2024",937,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"03/01/2024",818,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"03/01/2024",818,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"08/12/2023",490,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"08/12/2023",490,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"13/12/2023",649,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"13/12/2023",649,"BUENOS AIRES","BALCARCE","DEL VALLE 450"
"01/02/2024",829,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/02/2024",829,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/04/2024",934,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/04/2024",934,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/05/2024",971,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/05/2024",971,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/06/2024",1010,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/06/2024",1010,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/07/2024",1040,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/07/2024",1040,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"02/03/2024",892,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"02/03/2024",892,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"03/01/2024",779,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"03/01/2024",779,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"08/12/2023",445,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"08/12/2023",445,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"13/12/2023",618,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"13/12/2023",618,"TUCUMAN","TAFI VIEJO","AVENIDA ROCA 50"
"01/02/2024",825,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/02/2024",825,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/04/2024",953,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/04/2024",953,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/05/2024",991,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/05/2024",991,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/06/2024",1031,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/06/2024",1031,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/07/2024",1064,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/07/2024",1064,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"02/02/2024",846,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"02/02/2024",846,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"02/03/2024",910,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"02/03/2024",910,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"03/01/2024",775,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"03/01/2024",775,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"04/06/2024",1033,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"04/06/2024",1033,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"08/12/2023",447,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"08/12/2023",447,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"13/12/2023",613,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"13/12/2023",613,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"14/03/2024",909,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"14/03/2024",909,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"15/03/2024",910,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"15/03/2024",910,"BUENOS AIRES","PILAR","AV. DARDO ROCHA Nº 2065"
"01/02/2024",638,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/02/2024",638,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/04/2024",718,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/04/2024",718,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/05/2024",747,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/05/2024",747,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/06/2024",777,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/06/2024",777,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/07/2024",800,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/07/2024",800,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"02/03/2024",686,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"02/03/2024",686,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"03/01/2024",628,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"03/01/2024",628,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"08/12/2023",356,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"08/12/2023",356,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"13/12/2023",498,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"13/12/2023",498,"CHUBUT","COMODORO RIVADAVIA","Tucuman 515"
"01/02/2024",839,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/02/2024",839,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/04/2024",944,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/04/2024",944,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/05/2024",982,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/05/2024",982,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/06/2024",1022,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/06/2024",1022,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/07/2024",1053,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/07/2024",1053,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"02/03/2024",902,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"02/03/2024",902,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"03/01/2024",788,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"03/01/2024",788,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"08/12/2023",456,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"08/12/2023",456,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"13/12/2023",625,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"13/12/2023",625,"SAN LUIS","VILLA MERCEDES","ruta nacional 7 km 694.5"
"01/02/2024",825,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/02/2024",825,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/04/2024",929,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/04/2024",929,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/05/2024",966,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/05/2024",966,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/06/2024",999,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/06/2024",999,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/07/2024",1029,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"01/07/2024",1029,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"02/03/2024",887,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"02/03/2024",887,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"03/01/2024",775,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"03/01/2024",775,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"08/12/2023",454,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"08/12/2023",454,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"13/12/2023",623,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"13/12/2023",623,"BUENOS AIRES","CITY BELL","CAMINO CENTENARIO  ESQUINA GUEMES Nº 50"
"03/04/2024",1090,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"03/04/2024",1090,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"08/01/2024",909,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"08/01/2024",909,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"26/03/2024",1038,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"26/03/2024",1038,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"29/12/2023",730,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"29/12/2023",730,"BUENOS AIRES","TIGRE","RIO LUJAN 2390"
"01/02/2024",829,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/02/2024",829,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/04/2024",934,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/04/2024",934,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/05/2024",971,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/05/2024",971,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/06/2024",1010,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/06/2024",1010,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/07/2024",1040,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/07/2024",1040,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"02/03/2024",892,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"02/03/2024",892,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"03/01/2024",779,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"03/01/2024",779,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"08/12/2023",448,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"08/12/2023",448,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"13/12/2023",618,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"13/12/2023",618,"TUCUMAN","MONTEROS","24 DE SET. ESQ. SARMIENTO (NO)"
"01/02/2024",858,"SANTA FE","RUFINO","ESPAÑA 100"
"01/02/2024",858,"SANTA FE","RUFINO","ESPAÑA 100"
"01/04/2024",966,"SANTA FE","RUFINO","ESPAÑA 100"
"01/04/2024",966,"SANTA FE","RUFINO","ESPAÑA 100"
"01/05/2024",1005,"SANTA FE","RUFINO","ESPAÑA 100"
"01/05/2024",1005,"SANTA FE","RUFINO","ESPAÑA 100"
"01/06/2024",1046,"SANTA FE","RUFINO","ESPAÑA 100"
"01/06/2024",1046,"SANTA FE","RUFINO","ESPAÑA 100"
"01/07/2024",1077,"SANTA FE","RUFINO","ESPAÑA 100"
"01/07/2024",1077,"SANTA FE","RUFINO","ESPAÑA 100"
"02/03/2024",923,"SANTA FE","RUFINO","ESPAÑA 100"
"02/03/2024",923,"SANTA FE","RUFINO","ESPAÑA 100"
"03/01/2024",806,"SANTA FE","RUFINO","ESPAÑA 100"
"03/01/2024",806,"SANTA FE","RUFINO","ESPAÑA 100"
"08/12/2023",462,"SANTA FE","RUFINO","ESPAÑA 100"
"08/12/2023",462,"SANTA FE","RUFINO","ESPAÑA 100"
"13/12/2023",639,"SANTA FE","RUFINO","ESPAÑA 100"
"13/12/2023",639,"SANTA FE","RUFINO","ESPAÑA 100"
"01/02/2024",858,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/02/2024",858,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/04/2024",966,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/04/2024",966,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/05/2024",1005,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/05/2024",1005,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/06/2024",1046,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/06/2024",1046,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/07/2024",1077,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"01/07/2024",1077,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"02/03/2024",923,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"02/03/2024",923,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"03/01/2024",818,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
"03/01/2024",818,"SANTA FE","DIEGO DE ALVEAR","RUTA 7 KM 368"
